session_id,log_path,line_number,timestamp,image_path,filename,frame_type,binning,exposure_seconds,gain,offset,target_name,telescope,camera_temperature_c,filter_name,sequence_number
2026-07-14_2026-07-15,data\sessions\2026\07\2026-07-14_2026-07-15\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,2534,2026-07-15T03:00:56.8105,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0012_2026-07-15_02-50-41_FWHM_7.45_Fok_115621.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0012_2026-07-15_02-50-41_FWHM_7.45_Fok_115621.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0012
2026-07-14_2026-07-15,data\sessions\2026\07\2026-07-14_2026-07-15\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,2586,2026-07-15T03:14:08.8561,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0013_2026-07-15_03-03-53_FWHM_7.63_Fok_116364.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0013_2026-07-15_03-03-53_FWHM_7.63_Fok_116364.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0013
2026-07-14_2026-07-15,data\sessions\2026\07\2026-07-14_2026-07-15\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,2656,2026-07-15T03:27:35.8695,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0014_2026-07-15_03-17-18_FWHM_7.21_Fok_115676.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0014_2026-07-15_03-17-18_FWHM_7.21_Fok_115676.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0014
2026-07-14_2026-07-15,data\sessions\2026\07\2026-07-14_2026-07-15\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,2720,2026-07-15T03:40:57.3972,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0015_2026-07-15_03-30-42_FWHM_7.15_Fok_115278.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0015_2026-07-15_03-30-42_FWHM_7.15_Fok_115278.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0015
2026-07-14_2026-07-15,data\sessions\2026\07\2026-07-14_2026-07-15\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,2784,2026-07-15T03:54:12.5788,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C__0016_2026-07-15_03-43-56_FWHM_7.04_Fok_116231.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C__0016_2026-07-15_03-43-56_FWHM_7.04_Fok_116231.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0016
2026-07-14_2026-07-15,data\sessions\2026\07\2026-07-14_2026-07-15\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,2853,2026-07-15T04:07:44.8225,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0017_2026-07-15_03-57-28_FWHM_6.78_Fok_116840.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0017_2026-07-15_03-57-28_FWHM_6.78_Fok_116840.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0017
2026-07-14_2026-07-15,data\sessions\2026\07\2026-07-14_2026-07-15\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,2935,2026-07-15T04:22:47.6334,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0018_2026-07-15_04-12-33_FWHM_7.08_Fok_116723.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0018_2026-07-15_04-12-33_FWHM_7.08_Fok_116723.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0018
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,433,2026-07-13T23:22:01.1210,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0072_2026-07-13_23-11-47_FWHM_7.31_Fok_114652.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0072_2026-07-13_23-11-47_FWHM_7.31_Fok_114652.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0072
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,454,2026-07-13T23:32:35.7954,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0073_2026-07-13_23-22-22_FWHM_7.19_Fok_114652.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0073_2026-07-13_23-22-22_FWHM_7.19_Fok_114652.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0073
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,490,2026-07-13T23:43:03.4316,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0074_2026-07-13_23-32-48_FWHM_7.26_Fok_114652.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0074_2026-07-13_23-32-48_FWHM_7.26_Fok_114652.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0074
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,500,2026-07-13T23:53:14.2424,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0075_2026-07-13_23-43-00_FWHM_7.39_Fok_114652.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0075_2026-07-13_23-43-00_FWHM_7.39_Fok_114652.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0075
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,521,2026-07-14T00:03:35.7357,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0076_2026-07-13_23-53-22_FWHM_7.24_Fok_114652.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0076_2026-07-13_23-53-22_FWHM_7.24_Fok_114652.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0076
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,546,2026-07-14T00:14:11.9589,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0077_2026-07-14_00-03-57_FWHM_7.34_Fok_114652.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0077_2026-07-14_00-03-57_FWHM_7.34_Fok_114652.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0077
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,611,2026-07-14T00:27:26.4878,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0078_2026-07-14_00-17-13_FWHM_7.38_Fok_116134.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0078_2026-07-14_00-17-13_FWHM_7.38_Fok_116134.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0078
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,632,2026-07-14T00:37:48.1195,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0079_2026-07-14_00-27-34_FWHM_8.00_Fok_116134.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0079_2026-07-14_00-27-34_FWHM_8.00_Fok_116134.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0079
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,657,2026-07-14T00:48:11.4053,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0080_2026-07-14_00-37-57_FWHM_7.59_Fok_116134.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0080_2026-07-14_00-37-57_FWHM_7.59_Fok_116134.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0080
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,678,2026-07-14T00:58:43.9946,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0081_2026-07-14_00-48-31_FWHM_7.29_Fok_116134.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0081_2026-07-14_00-48-31_FWHM_7.29_Fok_116134.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0081
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,699,2026-07-14T01:09:20.2413,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0082_2026-07-14_00-59-07_FWHM_7.47_Fok_116134.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0082_2026-07-14_00-59-07_FWHM_7.47_Fok_116134.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0082
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,769,2026-07-14T01:22:57.1816,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0083_2026-07-14_01-12-44_FWHM_7.67_Fok_115594.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0083_2026-07-14_01-12-44_FWHM_7.67_Fok_115594.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0083
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,790,2026-07-14T01:33:24.6037,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0084_2026-07-14_01-23-11_FWHM_7.06_Fok_115594.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0084_2026-07-14_01-23-11_FWHM_7.06_Fok_115594.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0084
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,822,2026-07-14T01:44:01.3709,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0085_2026-07-14_01-33-48_FWHM_6.99_Fok_115594.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0085_2026-07-14_01-33-48_FWHM_6.99_Fok_115594.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0085
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,836,2026-07-14T01:54:14.2103,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0086_2026-07-14_01-44-00_FWHM_6.97_Fok_115594.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0086_2026-07-14_01-44-00_FWHM_6.97_Fok_115594.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0086
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,857,2026-07-14T02:04:27.1767,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0087_2026-07-14_01-54-14_FWHM_6.99_Fok_115594.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0087_2026-07-14_01-54-14_FWHM_6.99_Fok_115594.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0087
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,878,2026-07-14T02:14:56.0406,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0088_2026-07-14_02-04-43_FWHM_7.19_Fok_115594.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0088_2026-07-14_02-04-43_FWHM_7.19_Fok_115594.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0088
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,903,2026-07-14T02:25:12.7156,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0089_2026-07-14_02-14-59_FWHM_7.38_Fok_115594.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0089_2026-07-14_02-14-59_FWHM_7.38_Fok_115594.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0089
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,949,2026-07-14T02:37:13.7876,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0090_2026-07-14_02-27-00_FWHM_6.11_Fok_115594.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0090_2026-07-14_02-27-00_FWHM_6.11_Fok_115594.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0090
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,1007,2026-07-14T02:50:45.9332,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0091_2026-07-14_02-40-33_FWHM_7.22_Fok_116140.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0091_2026-07-14_02-40-33_FWHM_7.22_Fok_116140.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0091
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,1032,2026-07-14T03:01:15.0758,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0092_2026-07-14_02-51-00_FWHM_6.83_Fok_116140.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0092_2026-07-14_02-51-00_FWHM_6.83_Fok_116140.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0092
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,1070,2026-07-14T03:12:53.5918,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0093_2026-07-14_03-02-40_FWHM_6.58_Fok_116140.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0093_2026-07-14_03-02-40_FWHM_6.58_Fok_116140.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0093
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,1091,2026-07-14T03:23:27.6697,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0094_2026-07-14_03-13-15_FWHM_6.57_Fok_116140.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C_LPRO_0094_2026-07-14_03-13-15_FWHM_6.57_Fok_116140.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0094
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,1116,2026-07-14T03:34:09.6974,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0095_2026-07-14_03-23-55_FWHM_6.44_Fok_116140.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0095_2026-07-14_03-23-55_FWHM_6.44_Fok_116140.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0095
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,1137,2026-07-14T03:44:26.1471,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0096_2026-07-14_03-34-12_FWHM_6.69_Fok_116140.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0096_2026-07-14_03-34-12_FWHM_6.69_Fok_116140.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0096
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,1158,2026-07-14T03:54:41.5425,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0097_2026-07-14_03-44-28_FWHM_6.75_Fok_116140.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0097_2026-07-14_03-44-28_FWHM_6.75_Fok_116140.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0097
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,1183,2026-07-14T04:05:08.0364,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0098_2026-07-14_03-54-54_FWHM_6.62_Fok_116140.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0098_2026-07-14_03-54-54_FWHM_6.62_Fok_116140.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0098
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,1204,2026-07-14T04:15:36.7526,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0099_2026-07-14_04-05-23_FWHM_6.08_Fok_116140.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0099_2026-07-14_04-05-23_FWHM_6.08_Fok_116140.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0099
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,1277,2026-07-14T04:26:16.1878,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0100_2026-07-14_04-16-03_FWHM_6.75_Fok_116140.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C_LPRO_0100_2026-07-14_04-16-03_FWHM_6.75_Fok_116140.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0100
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,1762,2026-07-15T00:22:34.2449,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0000_2026-07-15_00-12-18_FWHM_8.45_Fok_113360.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0000_2026-07-15_00-12-18_FWHM_8.45_Fok_113360.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0000
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,1837,2026-07-15T00:35:16.2961,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0001_2026-07-15_00-25-01_FWHM_7.70_Fok_114623.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0001_2026-07-15_00-25-01_FWHM_7.70_Fok_114623.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0001
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,1862,2026-07-15T00:45:38.2749,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C__0002_2026-07-15_00-35-18_FWHM_7.77_Fok_114623.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C__0002_2026-07-15_00-35-18_FWHM_7.77_Fok_114623.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0002
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,1883,2026-07-15T00:55:54.0532,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C__0003_2026-07-15_00-45-39_FWHM_8.21_Fok_114623.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C__0003_2026-07-15_00-45-39_FWHM_8.21_Fok_114623.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0003
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,1992,2026-07-15T01:12:31.2211,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C__0004_2026-07-15_01-02-14_FWHM_7.29_Fok_115282.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C__0004_2026-07-15_01-02-14_FWHM_7.29_Fok_115282.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0004
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,2060,2026-07-15T01:25:50.6178,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0005_2026-07-15_01-15-34_FWHM_7.52_Fok_115565.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-9.90C__0005_2026-07-15_01-15-34_FWHM_7.52_Fok_115565.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-9.90,LPRO,0005
2026-07-15_2026-07-16,data\sessions\2026\07\2026-07-15_2026-07-16\raw\nina\20260713-154938-3.2.0.9001.4940-202607.log,2124,2026-07-15T01:39:07.9291,D:\Images NINA\Target\LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C__0006_2026-07-15_01-28-52_FWHM_7.79_Fok_115627.xisf,LIGHT_1x1_600.00s_910_99_LDN 1320_Skywatcher quattro 200p__-10.00C__0006_2026-07-15_01-28-52_FWHM_7.79_Fok_115627.xisf,LIGHT,1x1,600.00,910,99,LDN 1320,Skywatcher quattro 200p,-10.00,LPRO,0006
