----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.2.0.9001--------------------------
-------------------------2026-09-11T19:28:25--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.17763---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
-----------------------------.NET 8.0.21------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 2---------------------------
--------------------Total Physical Memory 11.68 GB--------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2026-09-11T20:46:59.9419|INFO|SequenceItem.cs|Run|254|Finishing Category: Connetti, Item: ConnectEquipment, Selected device: Guider, Selected device id: PHD2_Single
2026-09-11T20:46:59.9420|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2026-09-11T20:46:59.9420|INFO|SequenceItem.cs|Run|208|Starting Category: Connetti, Item: ConnectEquipment, Selected device: Flat Panel, Selected device id: ASCOM.WandererCover1.CoverCalibrator
2026-09-11T20:46:59.9421|INFO|ConnectEquipment.cs|Execute|186|Flat Panel is already connected
2026-09-11T20:46:59.9421|INFO|SequenceItem.cs|Run|254|Finishing Category: Connetti, Item: ConnectEquipment, Selected device: Flat Panel, Selected device id: ASCOM.WandererCover1.CoverCalibrator
2026-09-11T20:46:59.9423|INFO|SequenceItem.cs|Run|254|Finishing Category: * Set di Istruzioni *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[FINISHED]: 11
2026-09-11T20:46:59.9424|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2026-09-11T20:46:59.9476|INFO|SequenceItem.cs|Run|208|Starting Category: * Set di Istruzioni *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[CREATED]: 12
2026-09-11T20:46:59.9480|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2026-09-11T20:46:59.9487|INFO|SequenceItem.cs|Run|208|Starting Category: Fotocamera, Item: CoolCamera, Temperature: -10, Duration: 5
2026-09-11T20:46:59.9502|INFO|CameraVM.cs|CoolCamera|138|Cooling Camera. Target: -10 Duration: 00:05:00
2026-09-11T20:46:59.9607|INFO|SequenceItem.cs|Run|254|Finishing Category: Fotocamera, Item: CoolCamera, Temperature: -10, Duration: 5
2026-09-11T20:46:59.9609|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2026-09-11T20:46:59.9612|INFO|SequenceItem.cs|Run|208|Starting Category: Utilità, Item: WaitForTime, Time: 20:57:32h, Offset: -10
2026-09-11T20:56:28.9944|INFO|Sequencer.cs|Start|85|Sequence run was cancelled
2026-09-11T20:56:29.0358|INFO|Sequence2VM.cs|StartSequence|548|Advanced Sequence finished
2026-09-11T21:02:12.6083|WARNING|DeviceUpdateTimer.cs|Run|115|Focuser value update cycle took longer than the device poll interval (Total: 3.19s > 2s; Poll: 00:00:02.1954720; Update: 00:00:00.9977473)
2026-09-11T21:02:14.0191|WARNING|DeviceUpdateTimer.cs|Run|115|Mount value update cycle took longer than the device poll interval (Total: 4.21s > 2s; Poll: 00:00:04.2098388; Update: 00:00:00.0001806)
2026-09-11T21:02:19.4077|WARNING|DeviceUpdateTimer.cs|Run|115|Dome value update cycle took longer than the device poll interval (Total: 10.09s > 2s; Poll: 00:00:01.5389573; Update: 00:00:08.5520335)
2026-09-11T21:07:46.1050|ERROR|AscomDevice.cs|GetProperty|546|An unexpected exception occurred during GET of Telescope.Tracking: 
ASCOM.DriverException: Spazio su disco insufficiente.

 ---> System.Exception: Spazio su disco insufficiente.

   --- End of inner exception stack trace ---
   at ASCOM.Com.DriverAccess.DynamicAccess.CheckDotNetExceptions(String memberName, Exception e) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 278
   at ASCOM.Com.DriverAccess.DynamicAccess.TryGetMember(GetMemberBinder binder, Object& result) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 150
   at CallSite.Target(Closure, CallSite, Object)
   at ASCOM.Com.DriverAccess.Telescope.get_Tracking() in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\Telescope.cs:line 425
   at InvokeStub_Telescope.get_Tracking(Object, Object, IntPtr*)
   at System.Reflection.MethodBaseInvoker.InvokeWithNoArgs(Object obj, BindingFlags invokeAttr)
2026-09-11T21:07:46.3100|INFO|AscomDevice.cs|GetProperty|485|Retrying to GET Telescope.Tracking - Attempt 2 / 3
2026-09-11T21:07:46.3164|ERROR|AscomDevice.cs|GetProperty|546|An unexpected exception occurred during GET of Telescope.Tracking: 
ASCOM.DriverException: Spazio su disco insufficiente.

 ---> System.Exception: Spazio su disco insufficiente.

   --- End of inner exception stack trace ---
   at ASCOM.Com.DriverAccess.DynamicAccess.CheckDotNetExceptions(String memberName, Exception e) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 278
   at ASCOM.Com.DriverAccess.DynamicAccess.TryGetMember(GetMemberBinder binder, Object& result) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 150
   at CallSite.Target(Closure, CallSite, Object)
   at ASCOM.Com.DriverAccess.Telescope.get_Tracking() in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\Telescope.cs:line 425
   at InvokeStub_Telescope.get_Tracking(Object, Object, IntPtr*)
   at System.Reflection.MethodBaseInvoker.InvokeWithNoArgs(Object obj, BindingFlags invokeAttr)
2026-09-11T21:07:46.5220|INFO|AscomDevice.cs|GetProperty|485|Retrying to GET Telescope.Tracking - Attempt 3 / 3
2026-09-11T21:07:46.5409|ERROR|AscomDevice.cs|GetProperty|546|An unexpected exception occurred during GET of Telescope.Tracking: 
ASCOM.DriverException: Spazio su disco insufficiente.

 ---> System.Exception: Spazio su disco insufficiente.

   --- End of inner exception stack trace ---
   at ASCOM.Com.DriverAccess.DynamicAccess.CheckDotNetExceptions(String memberName, Exception e) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 278
   at ASCOM.Com.DriverAccess.DynamicAccess.TryGetMember(GetMemberBinder binder, Object& result) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 150
   at CallSite.Target(Closure, CallSite, Object)
   at ASCOM.Com.DriverAccess.Telescope.get_Tracking() in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\Telescope.cs:line 425
   at InvokeStub_Telescope.get_Tracking(Object, Object, IntPtr*)
   at System.Reflection.MethodBaseInvoker.InvokeWithNoArgs(Object obj, BindingFlags invokeAttr)
2026-09-11T21:07:46.5418|INFO|AscomDevice.cs|GetProperty|556|GET Telescope.Tracking failed - Returning last known value False
2026-09-11T21:07:46.5480|ERROR|AscomDevice.cs|GetProperty|546|An unexpected exception occurred during GET of Telescope.Tracking: 
ASCOM.DriverException: Spazio su disco insufficiente.

 ---> System.Exception: Spazio su disco insufficiente.

   --- End of inner exception stack trace ---
   at ASCOM.Com.DriverAccess.DynamicAccess.CheckDotNetExceptions(String memberName, Exception e) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 278
   at ASCOM.Com.DriverAccess.DynamicAccess.TryGetMember(GetMemberBinder binder, Object& result) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 150
   at CallSite.Target(Closure, CallSite, Object)
   at ASCOM.Com.DriverAccess.Telescope.get_Tracking() in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\Telescope.cs:line 425
   at InvokeStub_Telescope.get_Tracking(Object, Object, IntPtr*)
   at System.Reflection.MethodBaseInvoker.InvokeWithNoArgs(Object obj, BindingFlags invokeAttr)
2026-09-11T21:07:46.7515|INFO|AscomDevice.cs|GetProperty|485|Retrying to GET Telescope.Tracking - Attempt 2 / 3
2026-09-11T21:07:46.7565|ERROR|AscomDevice.cs|GetProperty|546|An unexpected exception occurred during GET of Telescope.Tracking: 
ASCOM.DriverException: Spazio su disco insufficiente.

 ---> System.Exception: Spazio su disco insufficiente.

   --- End of inner exception stack trace ---
   at ASCOM.Com.DriverAccess.DynamicAccess.CheckDotNetExceptions(String memberName, Exception e) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 278
   at ASCOM.Com.DriverAccess.DynamicAccess.TryGetMember(GetMemberBinder binder, Object& result) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 150
   at CallSite.Target(Closure, CallSite, Object)
   at ASCOM.Com.DriverAccess.Telescope.get_Tracking() in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\Telescope.cs:line 425
   at InvokeStub_Telescope.get_Tracking(Object, Object, IntPtr*)
   at System.Reflection.MethodBaseInvoker.InvokeWithNoArgs(Object obj, BindingFlags invokeAttr)
2026-09-11T21:07:46.9613|INFO|AscomDevice.cs|GetProperty|485|Retrying to GET Telescope.Tracking - Attempt 3 / 3
2026-09-11T21:07:46.9693|ERROR|AscomDevice.cs|GetProperty|546|An unexpected exception occurred during GET of Telescope.Tracking: 
ASCOM.DriverException: Spazio su disco insufficiente.

 ---> System.Exception: Spazio su disco insufficiente.

   --- End of inner exception stack trace ---
   at ASCOM.Com.DriverAccess.DynamicAccess.CheckDotNetExceptions(String memberName, Exception e) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 278
   at ASCOM.Com.DriverAccess.DynamicAccess.TryGetMember(GetMemberBinder binder, Object& result) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 150
   at CallSite.Target(Closure, CallSite, Object)
   at ASCOM.Com.DriverAccess.Telescope.get_Tracking() in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\Telescope.cs:line 425
   at InvokeStub_Telescope.get_Tracking(Object, Object, IntPtr*)
   at System.Reflection.MethodBaseInvoker.InvokeWithNoArgs(Object obj, BindingFlags invokeAttr)
2026-09-11T21:07:46.9707|INFO|AscomDevice.cs|GetProperty|556|GET Telescope.Tracking failed - Returning last known value False
2026-09-11T21:07:46.9771|ERROR|AscomDevice.cs|GetProperty|546|An unexpected exception occurred during GET of Telescope.Altitude: 
ASCOM.DriverException: Spazio su disco insufficiente.

 ---> System.Exception: Spazio su disco insufficiente.

   --- End of inner exception stack trace ---
   at ASCOM.Com.DriverAccess.DynamicAccess.CheckDotNetExceptions(String memberName, Exception e) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 278
   at ASCOM.Com.DriverAccess.DynamicAccess.TryGetMember(GetMemberBinder binder, Object& result) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 150
   at CallSite.Target(Closure, CallSite, Object)
   at ASCOM.Com.DriverAccess.Telescope.get_Altitude() in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\Telescope.cs:line 95
   at InvokeStub_Telescope.get_Altitude(Object, Object, IntPtr*)
   at System.Reflection.MethodBaseInvoker.InvokeWithNoArgs(Object obj, BindingFlags invokeAttr)
2026-09-11T21:07:47.1815|INFO|AscomDevice.cs|GetProperty|485|Retrying to GET Telescope.Altitude - Attempt 2 / 3
2026-09-11T21:07:47.1879|ERROR|AscomDevice.cs|GetProperty|546|An unexpected exception occurred during GET of Telescope.Altitude: 
ASCOM.DriverException: Spazio su disco insufficiente.

 ---> System.Exception: Spazio su disco insufficiente.

   --- End of inner exception stack trace ---
   at ASCOM.Com.DriverAccess.DynamicAccess.CheckDotNetExceptions(String memberName, Exception e) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 278
   at ASCOM.Com.DriverAccess.DynamicAccess.TryGetMember(GetMemberBinder binder, Object& result) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 150
   at CallSite.Target(Closure, CallSite, Object)
   at ASCOM.Com.DriverAccess.Telescope.get_Altitude() in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\Telescope.cs:line 95
   at InvokeStub_Telescope.get_Altitude(Object, Object, IntPtr*)
   at System.Reflection.MethodBaseInvoker.InvokeWithNoArgs(Object obj, BindingFlags invokeAttr)
2026-09-11T21:07:47.4208|INFO|AscomDevice.cs|GetProperty|485|Retrying to GET Telescope.Altitude - Attempt 3 / 3
2026-09-11T21:07:47.4268|ERROR|AscomDevice.cs|GetProperty|546|An unexpected exception occurred during GET of Telescope.Altitude: 
ASCOM.DriverException: Spazio su disco insufficiente.

 ---> System.Exception: Spazio su disco insufficiente.

   --- End of inner exception stack trace ---
   at ASCOM.Com.DriverAccess.DynamicAccess.CheckDotNetExceptions(String memberName, Exception e) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 278
   at ASCOM.Com.DriverAccess.DynamicAccess.TryGetMember(GetMemberBinder binder, Object& result) in J:\ASCOMLibrary\ASCOM.Com\ASCOM.Com.DriverAccess\BaseClass\DynamicAccess.cs:line 150
   at CallSite.Target(Closure, CallSite, Object)
   at ASCOM.C2026-09-11T21:07:55.7348|INFO|AscomDevice.cs|GetProperty|485|Retrying to GET Telescope.GuideRateRightAscension - Attempt 3 / 3
2026-09-11T21:07:55.8066|WARNING|DeviceUpdateTimer.cs|Run|115|Mount value update cycle took longer than the device poll interval (Total: 9.78s > 2s; Poll: 00:00:09.7786745; Update: 00:00:00.0007390)
2026-09-11T21:08:44.9561|WARNING|DeviceUpdateTimer.cs|Run|115|Dome value update cycle took longer than the device poll interval (Total: 2.86s > 2s; Poll: 00:00:00.1086724; Update: 00:00:02.7544438)
2026-09-11T21:15:48.2445|WARNING|DeviceUpdateTimer.cs|Run|115|Dome value update cycle took longer than the device poll interval (Total: 2.03s > 2s; Poll: 00:00:00.0173369; Update: 00:00:02.0127965)
2026-09-11T21:15:52.7091|WARNING|DeviceUpdateTimer.cs|Run|115|Mount value update cycle took longer than the device poll interval (Total: 2.34s > 2s; Poll: 00:00:02.3428352; Update: 00:00:00.0018929)
2026-09-11T21:17:50.0860|INFO|Sequence2VM.cs|UnlockSequence|144|Sequencer locked
2026-09-11T21:18:02.6231|INFO|Sequence2VM.cs|LockSequence|139|Sequencer unlocked
2026-09-11T21:18:09.8634|INFO|Sequence2VM.cs|StartSequence|543|Advanced Sequence starting
2026-09-11T21:18:09.8665|INFO|SequenceItem.cs|Run|208|Starting Category: * Set di Istruzioni *, Container: NINA.Sequencer.Container.SequenceRootContainer, Strategy: SequentialStrategy, Items[CREATED]: 3, Triggers: Trigger: MeridianFlipTriggerTrigger: RestoreGuidingTrigger: AutofocusAfterHFRIncreaseTrigger, Amount: 5Trigger: AutofocusAfterFilterChange
2026-09-11T21:18:09.8670|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2026-09-11T21:18:09.8671|INFO|SequenceItem.cs|Run|208|Starting Category: * Set di Istruzioni *, Container: NINA.Sequencer.Container.StartAreaContainer, Strategy: SequentialStrategy, Items[FINISHED]: 1, Items[CREATED]: 1
2026-09-11T21:18:09.8673|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2026-09-11T21:18:09.8674|INFO|SequenceItem.cs|Run|208|Starting Category: * Set di Istruzioni *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[FINISHED]: 3, Items[CREATED]: 1
2026-09-11T21:18:09.8675|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2026-09-11T21:18:09.8675|INFO|SequenceItem.cs|Run|208|Starting Category: * Set di Istruzioni *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[FINISHED]: 1, Items[CREATED]: 11
2026-09-11T21:18:09.8676|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2026-09-11T21:18:09.8677|INFO|SequenceItem.cs|Run|208|Starting Category: Utilità, Item: WaitForTime, Time: 20:57:32h, Offset: -10
2026-09-11T21:18:09.8678|INFO|SequenceItem.cs|Run|254|Finishing Category: Utilità, Item: WaitForTime, Time: 20:57:32h, Offset: -10
2026-09-11T21:18:09.8678|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2026-09-11T21:18:09.8679|INFO|SequenceItem.cs|Run|208|Starting Category: Monitor Di Sicurezza, Item: WaitUntilSafe
2026-09-11T21:18:09.8681|INFO|SequenceItem.cs|Run|254|Finishing Category: Monitor Di Sicurezza, Item: WaitUntilSafe
2026-09-11T21:18:09.8681|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2026-09-11T21:18:09.8686|INFO|SequenceItem.cs|Run|208|Starting Category: Osservatorio, Item: OpenDomeShutter
2026-09-11T21:18:09.8808|INFO|DomeVM.cs|OpenShutter|448|Opening dome shutter. Shutter state before opening ShutterClosed
2026-09-11T21:18:09.8859|INFO|AscomDome.cs|OpenShutter|206|Sending an OpenShutter request, since it is currently ShutterClosed
2026-09-11T21:18:56.2748|INFO|DomeVM.cs|OpenShutter|454|Opened dome shutter. Shutter state after opening ShutterOpen
2026-09-11T21:18:56.2765|INFO|SequenceItem.cs|Run|254|Finishing Category: Osservatorio, Item: OpenDomeShutter
2026-09-11T21:18:56.2768|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2026-09-11T21:18:56.2775|INFO|SequenceItem.cs|Run|208|Starting Category: Telescopio, Item: UnparkScope
2026-09-11T21:18:56.2807|INFO|TelescopeVM.cs|UnparkTelescope|232|Mount ordered to unpark
2026-09-11T21:18:56.2858|INFO|TelescopeVM.cs|UnparkTelescope|277|Mount is already unparked
2026-09-11T21:18:56.2867|INFO|TelescopeVM.cs|UnparkTelescope|282|Mount has unparked
2026-09-11T21:18:56.2869|INFO|SequenceItem.cs|Run|254|Finishing Category: Telescopio, Item: UnparkScope
2026-09-11T21:18:56.2872|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2026-09-11T21:18:56.2877|INFO|SequenceItem.cs|Run|208|Starting Category: Apparato per i Flat, Item: OpenCover
2026-09-11T21:18:56.3012|INFO|FlatDeviceVM.cs|OpenCover|312|Opening Flat Device Cover
2026-09-11T21:21:04.4226|ERROR|FlatDeviceVM.cs|OpenCover|325
System.OperationCanceledException: The operation was canceled.
   at System.Threading.CancellationToken.ThrowOperationCanceledException()
   at System.Threading.CancellationToken.ThrowIfCancellationRequested()
   at ASCOM.Common.ClientExtensions.CheckOutcome(Task processTask, ILogger logger, String callingMethodName, CancellationToken cancellationToken) in J:\ASCOMLibrary\ASCOM.Common\ClientExtensions.cs:line 1165
   at ASCOM.Common.ClientExtensions.OpenCoverAsync(ICoverCalibratorV1 device, CancellationToken cancellationToken, Int32 pollInterval, ILogger logger) in J:\ASCOMLibrary\ASCOM.Common\ClientExtensions.cs:line 354
   at NINA.Equipment.Equipment.MyFlatDevice.AscomCoverCalibrator.Open(CancellationToken ct, Int32 delay) in /_/NINA.Equipment/Equipment/MyFlatDevice/AscomCoverCalibrator.cs:line 141
   at NINA.WPF.Base.ViewModel.Equipment.FlatDevice.FlatDeviceVM.OpenCover(IProgress`1 progress, CancellationToken token) in /_/NINA.WPF.Base/ViewModel/Equipment/FlatDevice/FlatDeviceVM.cs:line 314
2026-09-11T21:21:04.4705|ERROR|SequenceItem.cs|Run|263|Category: Apparato per i Flat, Item: OpenCover - 
NINA.Core.Model.SequenceEntityFailedException: Failed to open cover. Current cover state: Closed
   at NINA.Sequencer.SequenceItem.FlatDevice.OpenCover.Execute(IProgress`1 progress, CancellationToken token) in /_/NINA.Sequencer/SequenceItem/FlatDevice/OpenCover.cs:line 65
   at NINA.Sequencer.SequenceItem.SequenceItem.Run(IProgress`1 progress, CancellationToken token) in /_/NINA.Sequencer/SequenceItem/SequenceItem.cs:line 249
2026-09-11T21:21:04.4923|ERROR|SequenceItem.cs|RunErrorBehavior|195|Instruction Chiudi copertura del pannello per Flats failed after 1 attempt. Error behavior is set to ContinueOnError. Continuing.
2026-09-11T21:21:04.5113|INFO|Sequencer.cs|Start|85|Sequence run was cancelled
2026-09-11T21:21:04.5408|INFO|Sequence2VM.cs|StartSequence|548|Advanced Sequence finished
2026-09-11T21:22:19.2409|INFO|FlatDeviceVM.cs|OpenCover|312|Opening Flat Device Cover
2026-09-11T21:23:18.4839|INFO|AscomDevice.cs|Disconnect|378|Disconnecting from ASCOM.WandererCover1.CoverCalibrator WandererEmpire Cover 1
2026-09-11T21:23:18.5331|INFO|FlatDeviceVM.cs|Disconnect|289|Disconnected Flat Device
2026-09-11T21:23:19.3604|ERROR|FlatDeviceVM.cs|OpenCover|325
System.Runtime.InteropServices.InvalidComObjectException: COM object that has been separated from its underlying RCW cannot be used.
   at ASCOM.Common.ClientExtensions.CheckOutcome(Task processTask, ILogger logger, String callingMethodName, CancellationToken cancellationToken) in J:\ASCOMLibrary\ASCOM.Common\ClientExtensions.cs:line 1155
   at ASCOM.Common.ClientExtensions.OpenCoverAsync(ICoverCalibratorV1 device, CancellationToken cancellationToken, Int32 pollInterval, ILogger logger) in J:\ASCOMLibrary\ASCOM.Common\ClientExtensions.cs:line 354
   at NINA.Equipment.Equipment.MyFlatDevice.AscomCoverCalibrator.Open(CancellationToken ct, Int32 delay) in /_/NINA.Equipment/Equipment/MyFlatDevice/AscomCoverCalibrator.cs:line 141
   at NINA.WPF.Base.ViewModel.Equipment.FlatDevice.FlatDeviceVM.OpenCover(IProgress`1 progress, CancellationToken token) in /_/NINA.WPF.Base/ViewModel/Equipment/FlatDevice/FlatDeviceVM.cs:line 314
2026-09-11T21:23:21.1599|INFO|FlatDeviceVM.cs|Disconnect|289|Disconnected Flat Device
2026-09-11T21:23:22.2402|INFO|FlatDeviceVM.cs|Connect|241|Successfully connected flat device. Id: ASCOM.WandererCover1.CoverCalibrator Name: WandererEmpire Cover 1 DisplayName: WandererEmpire Cover 1 (ASCOM) Driver Version: 2.0
2026-09-11T21:23:32.3284|INFO|FlatDeviceVM.cs|OpenCover|312|Opening Flat Device Cover
2026-09-11T21:23:57.9875|INFO|AscomDevice.cs|Disconnect|378|Disconnecting from ASCOM.WandererCover1.CoverCalibrator WandererEmpire Cover 1
2026-09-11T21:23:58.0231|INFO|FlatDeviceVM.cs|Disconnect|289|Disconnected Flat Device
2026-09-11T21:23:58.3644|ERROR|FlatDeviceVM.cs|OpenCover|325
System.Runtime.InteropServices.InvalidComObjectException: COM object that has been separated from its underlying RCW cannot be used.
   at ASCOM.Common.ClientExtensions.CheckOutcome(Task processTask, ILogger logger, String callingMethodName, CancellationToken cancellationToken) in J:\ASCOMLibrary\ASCOM.Common\ClientExtensions.cs:line 1155
   at ASCOM.Common.ClientExtensions.OpenCoverAsync(ICoverCalibratorV1 device, CancellationToken cancellationToken, Int32 pollInterval, ILogger logger) in J:\ASCOMLibrary\ASCOM.Common\ClientExtensions.cs:line 354
   at NINA.Equipment.Equipment.MyFlatDevice.AscomCoverCalibrator.Open(CancellationToken ct, Int32 delay) in /_/NINA.Equipment/Equipment/MyFlatDevice/AscomCoverCalibrator.cs:line 141
   at NINA.WPF.Base.ViewModel.Equipment.FlatDevice.FlatDeviceVM.OpenCover(IProgress`1 progress, CancellationToken token) in /_/NINA.WPF.Base/ViewModel/Equipment/FlatDevice/FlatDeviceVM.cs:line 314
2026-09-11T21:24:08.7894|INFO|DomeVM.cs|CloseShutter|544|Closing dome shutter. Shutter state before closing ShutterOpen
2026-09-11T21:24:08.7937|INFO|AscomDome.cs|CloseShutter|245|Sending a CloseShutter request, since it is currently ShutterOpen
2026-09-11T21:24:56.2775|INFO|DomeVM.cs|CloseShutter|550|Closed dome shutter. Shutter state after closing ShutterClosed
2026-09-11T21:25:03.7009|INFO|QHYCamera.cs|Disconnect|1057|QHYCCD: Closing camera 695A-M-0037ec709603ca4e3
2026-09-11T21:25:03.7181|INFO|CameraVM.cs|Disconnect|650|Disconnected Camera
2026-09-11T21:25:06.9423|INFO|FilterWheelVM.cs|Disconnect|333|Disconnected Filter Wheel
2026-09-11T21:25:09.4880|INFO|AscomDevice.cs|Disconnect|378|Disconnecting from ASCOM.PegasusAstro.Focuser Pegasus Astro Focus Controller
2026-09-11T21:25:09.6413|INFO|FocuserVM.cs|Disconnect|441|Disconnected Focuser
2026-09-11T21:25:13.1977|INFO|AscomDevice.cs|Disconnect|378|Disconnecting from ASCOM.Optec ASCOM.Telescope CPWI_ASCOM_Telescope
2026-09-11T21:25:13.3077|INFO|TelescopeVM.cs|Disconnect|740|Disconnected mount
2026-09-11T21:25:20.6826|INFO|AscomDevice.cs|Disconnect|378|Disconnecting from ASCOM.CloudWatcher.ObservingConditions CloudWatcher ObsCond
2026-09-11T21:25:20.7596|INFO|WeatherDataVM.cs|Disconnect|305|Disconnected Weather Device
2026-09-11T21:25:24.6452|INFO|AscomDevice.cs|Disconnect|378|Disconnecting from ASCOM.TS_Shelter.Dome Shelter Dome
2026-09-11T21:25:25.0124|INFO|DomeVM.cs|Disconnect|355|Disconnected Dome Device
2026-09-11T21:25:28.0122|INFO|SafetyMonitorVM.cs|UpdateMonitorValues|95|SafetyMonitorInfo state changed to Unsafe
2026-09-11T21:25:28.0124|INFO|AscomDevice.cs|Disconnect|378|Disconnecting from ASCOM.Hub.SafetyMonitor Short driver name - please customise
2026-09-11T21:25:28.1222|INFO|SafetyMonitorVM.cs|Disconnect|221|Disconnected Safety Monitor
2026-09-11T21:25:55.2616|INFO|ApplicationVM.cs|Exit|244|Shutting down application - requested by user
2026-09-11T21:25:55.3162|INFO|ApplicationVM.cs|Closing|289|Application shutting down
2026-09-11T21:25:55.4933|INFO|DomeVM.cs|Disconnect|355|Disconnected Dome Device
2026-09-11T21:25:55.4947|INFO|FlatDeviceVM.cs|Disconnect|289|Disconnected Flat Device
2026-09-11T21:25:55.5058|INFO|CameraVM.cs|Disconnect|650|Disconnected Camera
2026-09-11T21:25:55.5064|INFO|TelescopeVM.cs|Disconnect|740|Disconnected mount
2026-09-11T21:25:55.5080|INFO|FilterWheelVM.cs|Disconnect|333|Disconnected Filter Wheel
2026-09-11T21:25:55.5085|INFO|FocuserVM.cs|Disconnect|441|Disconnected Focuser
2026-09-11T21:25:55.5131|INFO|RotatorVM.cs|Disconnect|447|Disconnected Rotator
2026-09-11T21:25:55.5171|INFO|SwitchVM.cs|Disconnect|309|Disconnected Switch
2026-09-11T21:25:55.5211|INFO|WeatherDataVM.cs|Disconnect|305|Disconnected Weather Device
2026-09-11T21:25:55.5224|INFO|SafetyMonitorVM.cs|Disconnect|221|Disconnected Safety Monitor
