"Date","Time","Cloud Condition","Rain Condition","Brightness Condition","Cloud Value","Cloud Sensor Temperature","Rain Value","Brightness Value","Ambient Temperature","Rain Heating Percentage","Rain Sensor Temperature","Heating Status","Switch Status","Read Cycle","Timeout Errors","Safe Status","Wind Condition","Wind Value","Relative Humidity","Dew Point","Raw IR Temperature","Absolute Pressure","Relative Pressure"
"2026-09-22","04:59:42","Clear","Dry","Dark","0.5","22.6","3328","57232","22.7","60%","26.5","","Opened","7.396","38","Unsafe","Windy","16.2","64","15.5","9.3","999.4","1011.0"
"2026-09-22","04:59:52","Clear","Dry","Dark","0.5","22.6","3328","57232","22.7","60%","26.5","","Opened","7.519","38","Unsafe","Windy","15.9","64","15.6","9.3","999.1","1010.7"
"2026-09-22","05:00:02","Clear","Dry","Dark","0.6","22.6","3328","57232","22.7","60%","26.5","","Opened","7.307","38","Unsafe","Windy","14.6","64","15.6","9.4","999.3","1010.9"
"2026-09-22","05:00:12","Clear","Dry","Dark","0.5","22.6","3328","57232","22.7","60%","26.5","","Opened","7.372","38","Unsafe","Windy","14.1","64","15.6","9.3","999.3","1010.9"
"2026-09-22","05:00:22","Clear","Dry","Dark","0.5","22.6","3328","57232","22.7","60%","26.6","","Opened","7.303","38","Unsafe","Windy","13.8","64","15.6","9.2","999.3","1010.9"
"2026-09-22","05:00:32","Clear","Dry","Dark","0.5","22.6","3328","57232","22.7","60%","26.5","","Opened","7.406","38","Unsafe","Windy","13.8","64","15.6","9.2","999.3","1010.8"
"2026-09-22","05:00:42","Clear","Dry","Dark","0.5","22.6","3328","57232","22.7","60%","26.4","Heating UP","Opened","7.457","38","Unsafe","Windy","13.8","64","15.6","9.2","999.1","1010.7"
"2026-09-22","05:00:52","Clear","Dry","Dark","0.6","22.6","3200","57232","22.7","61%","26.5","","Opened","7.486","38","Unsafe","Windy","14.5","64","15.6","9.3","999.2","1010.8"
"2026-09-22","05:01:02","Clear","Dry","Dark","0.4","22.6","3200","57232","22.7","61%","26.4","Heating UP","Opened","7.402","38","Unsafe","Windy","14.6","64","15.6","9.2","999.1","1010.7"
"2026-09-22","05:01:12","Clear","Dry","Dark","0.4","22.6","3200","57232","22.7","62%","26.4","Heating UP","Opened","7.397","38","Unsafe","Windy","15.2","64","15.6","9.1","999.2","1010.8"
"2026-09-22","05:01:22","Clear","Dry","Dark","0.5","22.6","3200","57232","22.7","63%","26.4","Heating UP","Opened","7.514","38","Unsafe","Windy","14.9","64","15.6","9.2","999.3","1010.8"
"2026-09-22","05:01:32","Clear","Dry","Dark","0.4","22.5","3328","57232","22.7","64%","26.4","Heating UP","Opened","7.489","38","Unsafe","Windy","14.1","64","15.6","9.1","999.3","1010.8"
"2026-09-22","05:01:42","Clear","Dry","Dark","0.3","22.5","3200","57232","22.7","65%","26.5","","Opened","7.371","38","Unsafe","Windy","13.5","64","15.6","9.1","999.3","1010.9"
"2026-09-22","05:01:52","Clear","Wet","Dark","0.5","22.5","3199","57232","22.7","65%","26.5","","Opened","7.458","38","Unsafe","Windy","14.1","64","15.6","9.2","999.4","1011.0"
"2026-09-22","05:02:02","Clear","Dry","Dark","0.5","22.5","3200","57232","22.7","65%","26.5","","Opened","7.389","38","Safe","Windy","14.3","64","15.6","9.2","999.3","1010.9"
"2026-09-22","05:02:12","Clear","Dry","Dark","0.4","22.5","3200","57232","22.6","65%","26.5","","Opened","7.322","38","Safe","Windy","13.4","64","15.6","9.1","999.1","1010.7"
"2026-09-22","05:02:22","Clear","Dry","Dark","0.4","22.5","3200","57232","22.6","65%","26.6","","Opened","7.401","38","Safe","Windy","14.2","64","15.6","9.1","999.3","1010.9"
"2026-09-22","05:02:32","Clear","Dry","Dark","0.4","22.5","3200","57232","22.6","65%","26.5","","Opened","7.355","38","Safe","Windy","14.5","64","15.6","9.1","999.2","1010.8"
"2026-09-22","05:02:42","Clear","Dry","Dark","0.3","22.5","3200","57232","22.7","65%","26.5","","Opened","7.297","38","Safe","Windy","14.5","64","15.6","9.0","999.1","1010.7"
"2026-09-22","05:02:52","Clear","Dry","Dark","0.5","22.5","3200","57232","22.6","65%","26.5","","Opened","7.541","38","Safe","Windy","13.5","65","15.6","9.2","999.1","1010.7"
"2026-09-22","05:03:02","Clear","Dry","Dark","0.5","22.5","3200","57232","22.6","65%","26.6","","Opened","7.355","38","Safe","Windy","14.3","65","15.6","9.2","999.3","1010.9"
"2026-09-22","05:03:12","Clear","Dry","Dark","0.5","22.5","3200","57232","22.6","65%","26.5","","Opened","7.276","38","Safe","Windy","15.5","65","15.6","9.2","999.3","1010.9"
"2026-09-22","05:03:22","Clear","Dry","Dark","0.4","22.5","3200","57232","22.6","65%","26.4","","Opened","7.357","38","Safe","Windy","15.2","64","15.6","9.0","999.2","1010.8"
"2026-09-22","05:03:32","Clear","Dry","Dark","0.4","22.5","3200","57232","22.6","65%","26.5","","Opened","7.339","38","Safe","Windy","15.2","65","15.6","9.1","999.4","1011.0"
"2026-09-22","05:03:42","Clear","Dry","Dark","0.5","22.5","3200","57232","22.6","65%","26.4","","Opened","7.284","38","Safe","Windy","15.7","65","15.6","9.1","999.3","1010.8"
"2026-09-22","05:03:52","Clear","Dry","Dark","0.4","22.5","3200","57232","22.6","65%","26.4","","Opened","7.507","38","Safe","Windy","16.0","64","15.6","9.1","999.1","1010.7"
"2026-09-22","05:04:02","Clear","Dry","Dark","0.5","22.5","3200","57232","22.6","65%","26.4","","Opened","7.321","38","Safe","Windy","15.0","65","15.6","9.1","999.1","1010.7"
"2026-09-22","05:04:12","Clear","Dry","Dark","0.5","22.5","3200","57232","22.6","65%","26.4","","Opened","7.268","38","Safe","Windy","15.2","65","15.6","9.1","999.3","1010.9"
"2026-09-22","05:04:22","Clear","Dry","Dark","0.5","22.5","3200","57232","22.6","65%","26.3","Heating UP","Opened","7.462","38","Safe","Windy","14.9","64","15.5","9.1","999.3","1010.9"
"2026-09-22","05:04:32","Clear","Dry","Dark","0.5","22.5","3200","57232","22.6","66%","26.4","","Opened","7.344","38","Safe","Windy","14.9","65","15.6","9.2","999.3","1010.9"
"2026-09-22","05:04:42","Clear","Dry","Dark","0.4","22.5","3200","57232","22.6","66%","26.4","","Opened","7.294","38","Safe","Windy","14.6","65","15.6","9.1","999.3","1010.9"
"2026-09-22","05:04:52","Clear","Dry","Dark","0.4","22.5","3200","57232","22.6","66%","26.4","","Opened","7.508","38","Safe","Windy","13.9","64","15.6","9.1","999.1","1010.7"
"2026-09-22","05:05:02","Clear","Dry","Dark","0.4","22.5","3200","57232","22.6","66%","26.5","","Opened","7.317","38","Safe","Windy","13.5","64","15.6","9.0","999.4","1011.0"
"2026-09-22","05:05:12","Clear","Dry","Dark","0.4","22.5","3200","57232","22.6","66%","26.6","","Opened","7.383","38","Safe","Windy","13.1","64","15.5","9.1","999.3","1010.8"
"2026-09-22","05:05:22","Clear","Dry","Dark","0.4","22.5","3200","57232","22.6","66%","26.6","","Opened","7.344","38","Safe","Windy","12.5","64","15.5","9.1","999.4","1011.0"
"2026-09-22","05:05:32","Clear","Dry","Dark","0.5","22.4","3200","57232","22.6","66%","26.7","","Opened","7.288","38","Safe","Windy","11.8","65","15.6","9.2","999.4","1011.0"
"2026-09-22","05:05:42","Clear","Dry","Dark","0.4","22.4","3200","57232","22.6","66%","26.7","","Opened","7.357","38","Safe","Windy","11.0","65","15.6","9.1","999.4","1011.0"
"2026-09-22","05:05:52","Clear","Dry","Dark","0.6","22.4","3200","57232","22.6","66%","26.8","","Opened","7.473","38","Safe","Windy","11.5","65","15.6","9.3","999.3","1010.9"
"2026-09-22","05:06:02","Clear","Dry","Dark","0.4","22.4","3200","57232","22.6","66%","26.8","","Opened","7.273","38","Safe","Windy","11.8","64","15.5","9.1","999.4","1011.0"
"2026-09-22","05:06:12","Clear","Dry","Dark","0.4","22.4","3200","57232","22.6","66%","26.8","","Opened","7.346","38","Safe","Windy","11.1","65","15.6","9.1","999.4","1011.0"
"2026-09-22","05:06:22","Clear","Dry","Dark","0.5","22.4","3200","57232","22.6","66%","26.8","","Opened","7.292","38","Safe","Windy","11.3","65","15.6","9.2","999.3","1010.9"
"2026-09-22","05:06:32","Clear","Dry","Dark","0.6","22.4","3200","57232","22.5","66%","26.8","","Opened","7.398","38","Safe","Windy","11.5","65","15.5","9.2","999.3","1010.9"
"2026-09-22","05:06:42","Clear","Dry","Dark","0.6","22.4","3200","57232","22.6","66%","26.8","","Opened","7.326","38","Safe","Windy","12.8","65","15.5","9.3","999.3","1010.9"
"2026-09-22","05:06:52","Clear","Dry","Dark","0.7","22.4","3200","57232","22.5","66%","26.7","","Opened","7.437","38","Safe","Windy","12.9","64","15.5","9.3","999.3","1010.9"
"2026-09-22","05:07:02","Clear","Dry","Dark","0.5","22.4","3200","57232","22.6","66%","26.7","","Opened","7.351","38","Safe","Windy","12.9","64","15.5","9.2","999.3","1010.9"
"2026-09-22","05:07:12","Clear","Dry","Dark","0.5","22.4","3200","57232","22.6","66%","26.7","","Opened","7.269","38","Safe","Windy","12.8","64","15.5","9.1","999.3","1010.9"
"2026-09-22","05:07:22","Clear","Dry","Dark","0.6","22.4","3200","57232","22.5","66%","26.8","","Opened","7.378","38","Safe","Windy","13.1","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:07:32","Clear","Dry","Dark","0.6","22.4","3200","57232","22.6","66%","26.8","","Opened","7.306","38","Safe","Windy","13.2","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:07:42","Clear","Dry","Dark","0.7","22.4","3200","57232","22.6","66%","26.9","Heating DOWN","Opened","7.505","38","Safe","Windy","11.4","64","15.5","9.4","999.4","1011.0"
"2026-09-22","05:07:52","Clear","Dry","Dark","0.5","22.4","3200","57232","22.6","65%","27.1","Heating DOWN","Opened","7.653","38","Safe","Windy","10.3","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:08:02","Clear","Dry","Dark","0.7","22.4","3200","57232","22.6","63%","27.2","Heating DOWN","Opened","7.492","38","Safe","Windy","10.8","64","15.5","9.4","999.4","1011.0"
"2026-09-22","05:08:12","Clear","Dry","Dark","0.7","22.4","3200","57232","22.6","61%","27.2","Heating DOWN","Opened","7.464","38","Safe","Windy","10.8","64","15.5","9.4","999.3","1010.9"
"2026-09-22","05:08:22","Clear","Dry","Dark","0.7","22.4","3200","57232","22.6","59%","27.2","Heating DOWN","Opened","7.467","38","Safe","Windy","11.1","64","15.5","9.4","999.4","1011.0"
"2026-09-22","05:08:32","Clear","Dry","Dark","0.6","22.4","3200","57232","22.6","57%","27.1","","Opened","7.333","38","Safe","Windy","11.0","64","15.5","9.3","999.4","1011.0"
"2026-09-22","05:08:42","Clear","Dry","Dark","0.6","22.4","3200","57232","22.6","57%","27.0","","Opened","7.295","38","Safe","Windy","12.0","64","15.5","9.3","999.5","1011.1"
"2026-09-22","05:08:52","Clear","Dry","Dark","0.6","22.4","3200","57232","22.6","57%","27.0","Heating DOWN","Opened","7.626","38","Safe","Windy","12.5","64","15.5","9.3","999.4","1011.0"
"2026-09-22","05:09:02","Clear","Dry","Dark","0.5","22.5","3328","57232","22.6","56%","27.0","Heating DOWN","Opened","7.480","38","Safe","Windy","11.3","64","15.5","9.2","999.3","1010.9"
"2026-09-22","05:09:12","Clear","Dry","Dark","0.6","22.4","3200","57232","22.6","55%","27.1","Heating DOWN","Opened","7.451","38","Safe","Windy","11.3","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:09:22","Clear","Dry","Dark","0.6","22.4","3200","57232","22.6","54%","27.0","","Opened","7.377","38","Safe","Windy","10.4","64","15.5","9.3","999.4","1011.0"
"2026-09-22","05:09:32","Clear","Dry","Dark","0.4","22.4","3200","57232","22.6","54%","27.1","Heating DOWN","Opened","7.433","38","Safe","Windy","9.9","64","15.5","9.1","999.4","1011.0"
"2026-09-22","05:09:42","Clear","Dry","Dark","0.6","22.4","3200","57232","22.6","53%","27.2","Heating DOWN","Opened","7.426","38","Safe","Windy","9.4","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:09:52","Clear","Dry","Dark","0.6","22.4","3200","57232","22.6","51%","27.2","Heating DOWN","Opened","7.557","38","Safe","Windy","9.4","64","15.5","9.3","999.4","1011.0"
"2026-09-22","05:10:02","Clear","Dry","Dark","0.5","22.4","3200","57232","22.6","49%","27.1","","Opened","7.286","38","Safe","Windy","10.8","64","15.5","9.2","999.3","1010.9"
"2026-09-22","05:10:12","Clear","Dry","Dark","0.4","22.4","3200","57232","22.6","49%","26.9","","Opened","7.354","38","Safe","Windy","11.8","64","15.5","9.1","999.4","1011.0"
"2026-09-22","05:10:22","Clear","Dry","Dark","0.6","22.4","3200","57232","22.6","49%","26.7","","Opened","7.303","38","Safe","Windy","13.5","64","15.5","9.3","999.3","1010.8"
"2026-09-22","05:10:32","Clear","Dry","Dark","0.5","22.4","3200","57232","22.6","49%","26.5","","Opened","7.278","38","Safe","Windy","15.0","64","15.5","9.1","999.4","1011.0"
"2026-09-22","05:10:42","Clear","Dry","Dark","0.6","22.4","3200","57232","22.6","49%","26.5","","Opened","7.339","38","Safe","Windy","16.2","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:10:52","Clear","Dry","Dark","0.7","22.4","3200","57232","22.6","49%","26.4","","Opened","7.438","38","Safe","Windy","16.2","64","15.5","9.3","999.4","1011.0"
"2026-09-22","05:11:02","Clear","Dry","Dark","0.5","22.4","3200","57232","22.6","49%","26.4","","Opened","7.389","38","Safe","Windy","15.2","64","15.5","9.1","999.3","1010.9"
"2026-09-22","05:11:12","Clear","Dry","Dark","0.5","22.4","3200","57232","22.6","49%","26.4","","Opened","7.317","38","Safe","Windy","15.0","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:11:22","Clear","Dry","Dark","0.7","22.4","3200","57232","22.6","49%","26.4","","Opened","7.395","38","Safe","Windy","14.2","64","15.5","9.3","999.4","1011.0"
"2026-09-22","05:11:32","Clear","Dry","Dark","0.5","22.4","3200","57232","22.6","49%","26.3","Heating UP","Opened","7.467","38","Safe","Windy","13.1","64","15.4","9.2","999.6","1011.2"
"2026-09-22","05:11:42","Clear","Dry","Dark","0.5","22.4","3200","57232","22.6","50%","26.3","Heating UP","Opened","7.462","38","Safe","Windy","12.1","64","15.5","9.1","999.4","1011.0"
"2026-09-22","05:11:52","Clear","Dry","Dark","0.5","22.4","3200","57232","22.6","51%","26.4","","Opened","7.498","38","Safe","Windy","11.8","64","15.5","9.1","999.4","1011.0"
"2026-09-22","05:12:02","Clear","Dry","Dark","0.6","22.3","3200","57232","22.6","51%","26.4","","Opened","7.278","38","Safe","Windy","11.5","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:12:12","Clear","Dry","Dark","0.5","22.4","3200","57232","22.6","51%","26.5","","Opened","7.354","38","Safe","Windy","11.0","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:12:22","Clear","Dry","Dark","0.4","22.3","3200","57232","22.6","51%","26.5","","Opened","7.304","38","Safe","Windy","10.1","64","15.5","9.0","999.4","1011.0"
"2026-09-22","05:12:32","Clear","Dry","Dark","0.6","22.3","3200","57232","22.6","51%","26.6","","Opened","7.398","38","Safe","Windy","10.8","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:12:42","Clear","Dry","Dark","0.6","22.3","3200","57232","22.6","51%","26.6","","Opened","7.334","38","Safe","Windy","10.8","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:12:52","Clear","Dry","Dark","0.6","22.3","3200","57232","22.6","51%","26.6","","Opened","7.455","38","Safe","Windy","11.1","64","15.5","9.2","999.3","1010.9"
"2026-09-22","05:13:02","Clear","Dry","Dark","0.5","22.3","3200","57232","22.6","51%","26.5","","Opened","7.372","38","Safe","Windy","11.1","64","15.5","9.1","999.4","1011.0"
"2026-09-22","05:13:12","Clear","Dry","Dark","0.6","22.3","3200","57232","22.6","51%","26.5","","Opened","7.301","38","Safe","Windy","11.7","64","15.5","9.3","999.3","1010.9"
"2026-09-22","05:13:22","Clear","Dry","Dark","0.6","22.3","3200","57232","22.5","51%","26.5","","Opened","7.392","38","Safe","Windy","12.2","64","15.5","9.2","999.1","1010.7"
"2026-09-22","05:13:32","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","51%","26.5","","Opened","7.342","38","Safe","Windy","11.5","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:13:42","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","51%","26.5","","Opened","7.291","38","Safe","Windy","11.3","64","15.4","9.2","999.4","1011.0"
"2026-09-22","05:13:52","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","51%","26.5","","Opened","7.518","38","Safe","Windy","11.5","64","15.4","9.2","999.4","1011.0"
"2026-09-22","05:14:02","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","51%","26.5","","Opened","7.328","38","Safe","Windy","12.0","64","15.5","9.1","999.4","1011.0"
"2026-09-22","05:14:12","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","51%","26.4","","Opened","7.260","38","Safe","Windy","10.7","64","15.5","9.2","999.3","1010.9"
"2026-09-22","05:14:22","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","51%","26.5","","Opened","7.356","38","Safe","Windy","10.3","64","15.5","9.1","999.4","1011.0"
"2026-09-22","05:14:32","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","51%","26.5","","Opened","7.301","38","Safe","Windy","10.4","64","15.5","9.1","999.4","1011.0"
"2026-09-22","05:14:42","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","51%","26.5","","Opened","7.377","38","Safe","Windy","10.1","64","15.5","9.1","999.4","1011.0"
"2026-09-22","05:14:52","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","51%","26.7","","Opened","7.501","38","Safe","Windy","9.9","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:15:02","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","51%","26.7","","Opened","7.302","38","Safe","Windy","10.4","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:15:12","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","51%","26.6","","Opened","7.372","38","Safe","Windy","11.0","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:15:22","Clear","Dry","Dark","0.6","22.3","3200","57232","22.5","51%","26.6","","Opened","7.322","38","Safe","Windy","11.3","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:15:32","Clear","Dry","Dark","0.6","22.3","3200","57232","22.5","51%","26.5","","Opened","7.407","38","Safe","Windy","10.8","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:15:42","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","51%","26.6","","Opened","7.348","38","Safe","Windy","12.4","64","15.5","9.2","999.3","1010.9"
"2026-09-22","05:15:52","Clear","Dry","Dark","0.6","22.3","3200","57232","22.5","51%","26.5","","Opened","7.465","38","Safe","Windy","13.1","64","15.4","9.2","999.4","1011.0"
"2026-09-22","05:16:02","Clear","Dry","Dark","0.7","22.3","3200","57232","22.5","51%","26.4","","Opened","7.393","38","Safe","Windy","13.6","64","15.4","9.3","999.3","1010.9"
"2026-09-22","05:16:12","Clear","Dry","Dark","0.6","22.4","3200","57232","22.5","51%","26.3","","Opened","7.317","38","Safe","Windy","14.1","64","15.4","9.2","999.4","1011.0"
"2026-09-22","05:16:22","Clear","Dry","Dark","0.6","22.4","3200","57232","22.5","51%","26.3","","Opened","7.287","38","Safe","Windy","14.5","64","15.4","9.2","999.2","1010.8"
"2026-09-22","05:16:32","Clear","Dry","Dark","0.6","22.4","3200","57232","22.6","51%","26.3","","Opened","7.344","38","Safe","Windy","15.0","64","15.5","9.2","999.2","1010.8"
"2026-09-22","05:16:42","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","51%","26.3","","Opened","7.278","38","Safe","Windy","13.9","64","15.5","9.1","999.3","1010.9"
"2026-09-22","05:16:52","Clear","Dry","Dark","0.4","22.4","3200","57232","22.5","51%","26.3","","Opened","7.521","38","Safe","Windy","13.2","64","15.5","9.1","999.2","1010.8"
"2026-09-22","05:17:02","Clear","Dry","Dark","0.6","22.3","3200","57232","22.5","51%","26.3","","Opened","7.313","38","Safe","Windy","11.3","64","15.5","9.2","999.3","1010.9"
"2026-09-22","05:17:12","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","51%","26.5","","Opened","7.373","38","Safe","Windy","10.4","64","15.5","9.1","999.4","1011.0"
"2026-09-22","05:17:22","Clear","Dry","Dark","0.5","22.3","3200","57232","22.6","51%","26.5","","Opened","7.319","38","Safe","Windy","10.1","64","15.5","9.2","999.3","1010.9"
"2026-09-22","05:17:32","Clear","Dry","Dark","0.6","22.3","3200","57232","22.5","51%","26.5","","Opened","7.273","38","Safe","Windy","10.8","64","15.5","9.2","999.3","1010.9"
"2026-09-22","05:17:42","Clear","Dry","Dark","0.7","22.3","3200","57232","22.5","51%","26.4","","Opened","7.368","38","Unsafe","Very Windy","12.8","64","15.5","9.3","999.3","1010.9"
"2026-09-22","05:17:52","Clear","Dry","Dark","0.6","22.3","3200","57232","22.6","51%","26.3","Heating UP","Opened","7.583","38","Unsafe","Very Windy","14.6","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:18:02","Clear","Dry","Dark","0.6","22.4","3328","57232","22.5","52%","26.1","Heating UP","Opened","7.409","38","Unsafe","Very Windy","15.9","64","15.5","9.3","999.1","1010.7"
"2026-09-22","05:18:12","Clear","Dry","Dark","0.7","22.4","3200","57232","22.5","53%","26.1","Heating UP","Opened","7.396","38","Unsafe","Very Windy","16.3","64","15.5","9.3","999.4","1011.0"
"2026-09-22","05:18:22","Clear","Dry","Dark","0.6","22.4","3200","57232","22.6","54%","26.1","Heating UP","Opened","7.401","38","Unsafe","Very Windy","17.3","64","15.5","9.3","999.4","1011.0"
"2026-09-22","05:18:32","Clear","Dry","Dark","0.6","22.4","3328","57232","22.6","56%","26.1","Heating UP","Opened","7.398","38","Unsafe","Very Windy","16.4","64","15.5","9.2","999.3","1010.9"
"2026-09-22","05:18:42","Clear","Dry","Dark","0.5","22.4","3200","57232","22.6","58%","26.1","Heating UP","Opened","7.391","38","Unsafe","Very Windy","15.7","64","15.5","9.2","999.3","1010.9"
"2026-09-22","05:18:52","Clear","Dry","Dark","0.5","22.4","3328","57232","22.6","60%","26.1","Heating UP","Opened","7.544","38","Unsafe","Windy","13.9","64","15.5","9.2","999.3","1010.9"
"2026-09-22","05:19:02","Clear","Dry","Dark","0.4","22.4","3200","57232","22.6","62%","26.3","","Opened","7.404","38","Unsafe","Windy","12.4","64","15.5","9.0","999.3","1010.9"
"2026-09-22","05:19:12","Clear","Dry","Dark","0.6","22.3","3200","57232","22.6","62%","26.5","","Opened","7.323","38","Unsafe","Windy","11.7","64","15.5","9.3","999.4","1011.0"
"2026-09-22","05:19:22","Clear","Dry","Dark","0.3","22.3","3200","57232","22.6","62%","26.7","","Opened","7.283","38","Unsafe","Windy","10.3","64","15.5","8.9","999.4","1011.0"
"2026-09-22","05:19:32","Clear","Dry","Dark","0.5","22.3","3200","57232","22.6","62%","26.7","","Opened","7.360","38","Unsafe","Windy","10.3","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:19:42","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","62%","26.7","","Opened","7.306","38","Unsafe","Windy","9.3","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:19:52","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","62%","26.6","","Opened","7.538","38","Unsafe","Windy","10.1","64","15.5","9.1","999.3","1010.9"
"2026-09-22","05:20:02","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","62%","26.6","","Opened","7.333","38","Unsafe","Windy","11.4","64","15.5","9.1","999.3","1010.9"
"2026-09-22","05:20:12","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","62%","26.5","","Opened","7.277","38","Unsafe","Windy","12.1","65","15.5","9.1","999.3","1010.9"
"2026-09-22","05:20:22","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","62%","26.5","","Opened","7.367","38","Unsafe","Windy","13.1","65","15.5","9.2","999.4","1011.0"
"2026-09-22","05:20:32","Clear","Dry","Dark","0.6","22.3","3200","57232","22.5","62%","26.5","","Opened","7.320","38","Unsafe","Windy","13.2","64","15.5","9.2","999.4","1011.0"
"2026-09-22","05:20:42","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","62%","26.5","","Opened","7.296","38","Unsafe","Windy","13.1","64","15.5","9.1","999.3","1010.9"
"2026-09-22","05:20:52","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","62%","26.6","","Opened","7.439","38","Unsafe","Windy","12.5","65","15.5","9.1","999.4","1011.0"
"2026-09-22","05:21:02","Clear","Dry","Dark","0.6","22.3","3200","57232","22.5","62%","26.6","","Opened","7.378","38","Unsafe","Windy","12.7","65","15.5","9.2","999.3","1010.9"
"2026-09-22","05:21:12","Clear","Dry","Dark","0.5","22.3","3200","57232","22.5","62%","26.6","","Opened","7.306","38","Unsafe","Windy","12.4","65","15.5","9.1","999.3","1010.9"
"2026-09-22","05:21:22","Clear","Dry","Dark","0.4","22.3","3200","57232","22.5","62%","26.6","","Opened","7.388","38","Unsafe","Windy","11.3","65","15.5","9.0","999.4","1011.0"
"2026-09-22","05:21:32","Clear","Dry","Dark","0.3","22.3","3200","57232","22.5","62%","26.8","","Opened","7.339","38","Unsafe","Windy","10.4","65","15.5","8.9","999.3","1010.9"
"2026-09-22","05:21:42","Clear","Dry","Dark","0.3","22.3","3200","57232","22.5","62%","27.0","Heating DOWN","Opened","7.398","38","Unsafe","Windy","10.1","65","15.5","8.9","999.3","1010.9"
"2026-09-22","05:21:52","Clear","Dry","Dark","0.6","22.3","3200","57232","22.5","61%","27.0","Heating DOWN","Opened","7.542","38","Unsafe","Windy","9.9","65","15.5","9.2","999.4","1011.0"
"2026-09-22","05:22:02","Clear","Dry","Dark","0.4","22.3","3328","57232","22.5","60%","27.0","Heating DOWN","Opened","7.519","38","Unsafe","Windy","9.0","65","15.5","9.0","999.4","1011.0"
"2026-09-22","05:22:12","Clear","Dry","Dark","0.6","22.2","3200","57232","22.5","59%","27.1","Heating DOWN","Opened","7.500","38","Unsafe","Windy","9.3","65","15.5","9.2","999.4","1011.0"
"2026-09-22","05:22:22","Clear","Dry","Dark","0.4","22.3","3200","57232","22.5","57%","27.0","","Opened","7.385","38","Unsafe","Windy","9.3","65","15.5","9.0","999.3","1010.9"
"2026-09-22","05:22:32","Clear","Dry","Dark","0.3","22.3","3200","57232","22.5","57%","27.0","Heating DOWN","Opened","7.451","38","Unsafe","Windy","9.9","65","15.5","8.9","999.3","1010.9"
"2026-09-22","05:22:42","Clear","Dry","Dark","0.3","22.2","3328","57232","22.5","56%","26.8","","Opened","7.330","38","Unsafe","Windy","10.0","65","15.5","8.9","999.4","1011.0"
"2026-09-22","05:22:52","Clear","Dry","Dark","0.4","22.3","3328","57232","22.5","56%","26.8","","Opened","7.451","38","Unsafe","Windy","10.7","65","15.5","9.0","999.4","1011.0"
"2026-09-22","05:23:02","Clear","Dry","Dark","0.3","22.3","3328","57232","22.5","56%","26.7","","Opened","7.360","38","Unsafe","Windy","11.1","65","15.5","8.9","999.1","1010.7"
"2026-09-22","05:23:12","Clear","Dry","Dark","0.4","22.3","3328","57232","22.5","56%","26.6","","Opened","7.303","38","Unsafe","Windy","11.3","65","15.5","8.9","999.3","1010.9"
"2026-09-22","05:23:22","Clear","Dry","Dark","0.4","22.3","3328","57232","22.5","56%","26.6","","Opened","7.366","38","Unsafe","Windy","11.7","65","15.5","8.9","999.3","1010.9"
